Year,Regional Veterinary Offices,C03321V04008,DAA01C01,DAA01C02,DAA01C03,DAA01C04,DAA01C05,DAA01C06,DAA01C07,DAA01C08,DAA01C09
2019,Office 15,15,1272.0,1245.0,63.0,5.06,39.0,79197.0,103818.0,284.0,2.6
2019,Office 16,16,5196.0,5104.0,212.0,4.15,113.0,256388.0,380476.0,1041.0,3.48
2019,Office 17,17,6792.0,6671.0,218.0,3.27,98.0,314481.0,388694.0,433.0,0.94
2019,Office 18,18,2638.0,2534.0,119.0,4.7,74.0,209109.0,285161.0,445.0,1.29
2019,Office 19,19,3450.0,3343.0,97.0,2.9,50.0,97491.0,135216.0,384.0,3.12
2019,Office 20,20,2534.0,2485.0,221.0,8.89,138.0,79221.0,145237.0,475.0,2.95
2019,Office 21,21,7772.0,7704.0,179.0,2.32,61.0,304606.0,434247.0,303.0,0.68
2019,Office 22,22,2005.0,1977.0,84.0,4.25,71.0,245330.0,344006.0,328.0,0.86
2019,Office 23,23,3430.0,3359.0,198.0,5.89,141.0,269477.0,356781.0,1334.0,4.69
2019,Office 24,24,4855.0,4812.0,246.0,5.11,122.0,197394.0,289158.0,512.0,1.72
2019,Office 25,25,2486.0,2438.0,184.0,7.55,119.0,202693.0,334379.0,1159.0,2.99
2019,Office 26,26,2782.0,2760.0,49.0,1.78,20.0,122713.0,160574.0,227.0,1.24
2019,Office 27,27,2757.0,2680.0,64.0,2.39,46.0,225664.0,247253.0,163.0,0.72
2019,Office 28,28,2850.0,2747.0,100.0,3.64,52.0,131064.0,195423.0,535.0,2.17
2019,Office 29,29,2905.0,2797.0,155.0,5.54,106.0,220862.0,300690.0,563.0,1.68
2020,Office 1,1,3262.0,3227.0,97.0,3.01,60.0,271275.0,318323.0,314.0,0.97
2020,Office 2,2,2656.0,2624.0,147.0,5.6,84.0,164521.0,252710.0,593.0,2.93
2020,Office 3,3,6661.0,6590.0,187.0,2.84,99.0,376936.0,519464.0,523.0,0.82
2020,Office 4,4,4798.0,4667.0,180.0,3.86,88.0,329328.0,421141.0,815.0,1.25
2020,Office 5,5,1295.0,1254.0,61.0,4.86,40.0,73319.0,124338.0,321.0,2.57
2020,Office 6,6,3821.0,3794.0,139.0,3.66,94.0,252497.0,316314.0,910.0,2.8
2020,Office 7,7,1536.0,1509.0,127.0,8.42,92.0,183185.0,263144.0,927.0,4.62
2020,Office 8,8,743.0,734.0,42.0,5.72,20.0,83632.0,103062.0,209.0,2.22
2020,Office 9,9,3907.0,3834.0,108.0,2.82,70.0,317350.0,403103.0,694.0,1.54
2020,Office 10,10,7130.0,7030.0,216.0,3.07,104.0,153650.0,233720.0,786.0,3.97
2020,Office 11,11,7689.0,7557.0,302.0,4.0,174.0,498852.0,726531.0,1158.0,1.1
2020,Office 12,12,2893.0,2852.0,102.0,3.58,68.0,180034.0,238649.0,328.0,1.04
2020,Office 13,13,1678.0,1666.0,43.0,2.58,24.0,60858.0,81571.0,120.0,1.89
2020,Office 14,14,11545.0,11416.0,313.0,2.74,150.0,571536.0,775789.0,901.0,0.64
2020,Office 15,15,5615.0,5492.0,218.0,3.97,126.0,290591.0,354045.0,589.0,1.77
2020,Office 16,16,7883.0,7773.0,201.0,2.59,64.0,447761.0,586183.0,826.0,0.83
2020,Office 17,17,2603.0,2528.0,78.0,3.09,63.0,141290.0,154844.0,119.0,0.73
2020,Office 18,18,3516.0,3466.0,202.0,5.83,109.0,332879.0,409792.0,1072.0,2.5
2020,Office 19,19,8450.0,8355.0,301.0,3.6,160.0,450322.0,628831.0,1367.0,1.95
2020,Office 20,20,3998.0,3810.0,251.0,6.59,157.0,407237.0,552985.0,1442.0,2.75
2020,Office 21,21,8675.0,8591.0,150.0,1.75,72.0,205665.0,257452.0,208.0,0.82
2020,Office 22,22,1020.0,1011.0,25.0,2.47,17.0,135385.0,131790.0,116.0,0.75
2020,Office 23,23,1774.0,1738.0,146.0,8.4,80.0,79270.0,129567.0,604.0,3.32
2020,Office 24,24,962.0,951.0,55.0,5.78,34.0,95628.0,139209.0,399.0,2.64
2020,Office 25,25,10527.0,10393.0,296.0,2.85,145.0,346064.0,484017.0,1286.0,2.92
2020,Office 26,26,4983.0,4967.0,165.0,3.32,92.0,96768.0,184519.0,644.0,4.31
2020,Office 27,27,2277.0,2186.0,119.0,5.44,61.0,177932.0,252317.0,651.0,3.02
2020,Office 28,28,2221.0,2127.0,108.0,5.08,63.0,204889.0,295554.0,373.0,1.12
2020,Office 29,29,4275.0,4221.0,105.0,2.49,48.0,161210.0,231324.0,365.0,1.95
2021,Office 1,1,2113.0,2054.0,58.0,2.82,34.0,96389.0,123705.0,147.0,1.52
2021,Office 2,2,1760.0,1691.0,110.0,6.51,55.0,131821.0,196354.0,306.0,1.45
2021,Office 3,3,6331.0,6279.0,238.0,3.79,120.0,317766.0,460532.0,1251.0,3.04
2021,Office 4,4,837.0,796.0,47.0,5.9,33.0,92939.0,114595.0,282.0,2.3
2021,Office 5,5,6130.0,5938.0,308.0,5.19,176.0,569428.0,831570.0,1841.0,1.21
2021,Office 6,6,2005.0,1902.0,155.0,8.15,86.0,283824.0,407618.0,917.0,2.19
2021,Office 7,7,2182.0,2038.0,96.0,4.71,53.0,201335.0,267325.0,355.0,1.25
2021,Office 8,8,3345.0,3262.0,76.0,2.33,52.0,281900.0,337549.0,205.0,0.71
2021,Office 9,9,4111.0,4066.0,101.0,2.48,48.0,93195.0,147489.0,97.0,0.81
2021,Office 10,10,1667.0,1576.0,84.0,5.33,33.0,93957.0,152153.0,312.0,2.25
2021,Office 11,11,1932.0,1912.0,88.0,4.6,36.0,104580.0,167976.0,258.0,1.65
2021,Office 12,12,8672.0,8421.0,238.0,2.83,140.0,525148.0,698777.0,1198.0,1.06
2021,Office 13,13,4667.0,4593.0,123.0,2.68,61.0,191433.0,250324.0,255.0,1.02
2021,Office 14,14,3285.0,3256.0,161.0,4.94,107.0,254636.0,339046.0,1206.0,3.68
2021,Office 15,15,3048.0,2950.0,242.0,8.2,158.0,406168.0,607802.0,1246.0,1.42
2021,Office 16,16,3680.0,3658.0,86.0,2.35,43.0,150533.0,218149.0,288.0,1.2
2021,Office 17,17,5350.0,5305.0,144.0,2.71,61.0,108770.0,170384.0,334.0,2.73
2021,Office 18,18,897.0,864.0,120.0,13.89,84.0,230365.0,307269.0,568.0,1.63
2021,Office 19,19,1951.0,1924.0,27.0,1.4,16.0,73678.0,84925.0,51.0,0.63
2021,Office 20,20,5404.0,5283.0,272.0,5.15,174.0,385266.0,532842.0,1500.0,2.96
2021,Office 21,21,1155.0,1111.0,55.0,4.95,37.0,61605.0,111620.0,239.0,2.86
2021,Office 22,22,4939.0,4903.0,120.0,2.45,46.0,92102.0,130241.0,457.0,3.23
2021,Office 23,23,2881.0,2788.0,115.0,4.12,77.0,309849.0,403573.0,841.0,1.42
2021,Office 24,24,3358.0,3304.0,120.0,3.63,71.0,120029.0,165442.0,423.0,2.19
2021,Office 25,25,7355.0,7310.0,316.0,4.32,196.0,354936.0,517759.0,1954.0,3.47
2021,Office 26,26,3782.0,3734.0,246.0,6.59,162.0,259214.0,331292.0,925.0,2.99
2021,Office 27,27,1545.0,1529.0,105.0,6.87,55.0,241929.0,348654.0,420.0,1.64
2021,Office 28,28,5277.0,5178.0,177.0,3.42,76.0,207676.0,291739.0,727.0,1.96
2021,Office 29,29,1228.0,1193.0,86.0,7.21,58.0,146871.0,184287.0,297.0,2.08
2022,Office 1,1,2115.0,2068.0,40.0,1.93,20.0,50897.0,63315.0,135.0,2.1
2022,Office 2,2,2786.0,2724.0,150.0,5.51,100.0,251666.0,388216.0,603.0,1.51
2022,Office 3,3,1174.0,1158.0,99.0,8.55,68.0,154833.0,203228.0,694.0,2.9
2022,Office 4,4,3069.0,2995.0,76.0,2.54,59.0,168242.0,216851.0,214.0,1.1
2022,Office 5,5,7698.0,7613.0,241.0,3.17,115.0,362427.0,482322.0,880.0,1.54
2022,Office 6,6,2119.0,2093.0,117.0,5.59,94.0,200403.0,287721.0,1527.0,5.7
2022,Office 7,7,3993.0,3971.0,58.0,1.46,33.0,146821.0,184608.0,163.0,0.99
2022,Office 8,8,4030.0,3948.0,223.0,5.65,128.0,346372.0,450160.0,1169.0,2.08
2022,Office 9,9,3384.0,3325.0,114.0,3.43,61.0,144956.0,201945.0,289.0,1.57
2022,Office 10,10,3277.0,3251.0,223.0,6.86,106.0,119725.0,181098.0,769.0,4.35
2022,Office 11,11,1669.0,1631.0,61.0,3.74,49.0,80499.0,99053.0,127.0,0.93
2022,Office 12,12,1275.0,1250.0,150.0,12.0,112.0,100378.0,165730.0,319.0,2.03
2022,Office 13,13,2443.0,2399.0,43.0,1.79,30.0,94877.0,101045.0,79.0,0.92
2022,Office 14,14,979.0,922.0,145.0,15.73,114.0,121686.0,169326.0,697.0,4.32
2022,Office 15,15,2983.0,2937.0,122.0,4.15,66.0,146643.0,168527.0,554.0,2.91
2022,Office 16,16,2614.0,2537.0,250.0,9.85,169.0,292683.0,434819.0,811.0,1.48
2022,Office 17,17,1320.0,1281.0,220.0,17.17,162.0,177410.0,328436.0,1966.0,6.44
2022,Office 18,18,7778.0,7671.0,298.0,3.88,170.0,290402.0,402206.0,1108.0,3.16
2022,Office 19,19,3123.0,3071.0,140.0,4.56,97.0,115736.0,164119.0,554.0,2.75
2022,Office 20,20,2489.0,2419.0,126.0,5.21,71.0,149777.0,219126.0,441.0,2.31
2022,Office 21,21,1926.0,1902.0,130.0,6.83,60.0,61506.0,103894.0,346.0,3.47
2022,Office 22,22,6770.0,6692.0,216.0,3.23,98.0,207838.0,285523.0,906.0,3.27
2022,Office 23,23,1276.0,1250.0,114.0,9.12,60.0,76257.0,114565.0,258.0,2.64
2022,Office 24,24,1552.0,1521.0,135.0,8.88,70.0,221493.0,312396.0,1102.0,4.27
2022,Office 25,25,6384.0,6247.0,315.0,5.04,173.0,354564.0,533720.0,1982.0,4.46
2022,Office 26,26,1477.0,1472.0,43.0,2.92,21.0,28901.0,42167.0,88.0,1.78
2022,Office 27,27,1970.0,1949.0,102.0,5.23,53.0,92811.0,128838.0,201.0,2.03
2022,Office 28,28,1043.0,1024.0,20.0,1.95,14.0,19646.0,24987.0,54.0,1.55
2022,Office 29,29,3792.0,3776.0,88.0,2.33,59.0,80702.0,117623.0,145.0,1.32
2023,Office 1,1,2620.0,2565.0,206.0,8.03,100.0,226759.0,359031.0,591.0,1.71
2023,Office 2,2,2108.0,2047.0,91.0,4.45,67.0,283805.0,358682.0,495.0,1.65
2023,Office 3,3,3339.0,3287.0,84.0,2.56,30.0,110133.0,180716.0,368.0,2.66
2023,Office 4,4,767.0,736.0,39.0,5.3,31.0,77935.0,101913.0,85.0,0.96
2023,Office 5,5,3032.0,2938.0,152.0,5.17,91.0,167622.0,262162.0,823.0,3.49
2023,Office 6,6,3382.0,3318.0,134.0,4.04,88.0,101591.0,156409.0,580.0,3.87
2023,Office 7,7,7725.0,7455.0,393.0,5.27,226.0,568198.0,821248.0,1824.0,1.5
2023,Office 8,8,3198.0,3079.0,143.0,4.64,93.0,85607.0,146004.0,486.0,2.54
2023,Office 9,9,3906.0,3816.0,93.0,2.44,64.0,155851.0,183166.0,572.0,2.98
2023,Office 10,10,8100.0,7998.0,333.0,4.16,196.0,302295.0,409486.0,1472.0,3.91
2023,Office 11,11,1450.0,1414.0,46.0,3.25,41.0,152601.0,178626.0,116.0,0.73
2023,Office 12,12,1101.0,1094.0,37.0,3.38,22.0,46449.0,70475.0,130.0,2.31
2023,Office 13,13,4251.0,4236.0,90.0,2.12,39.0,48059.0,78426.0,239.0,3.26
2023,Office 14,14,1603.0,1566.0,48.0,3.07,25.0,106628.0,140236.0,301.0,2.44
2023,Office 15,15,927.0,898.0,46.0,5.12,38.0,134076.0,171780.0,238.0,1.81
2023,Office 16,16,5562.0,5502.0,215.0,3.91,133.0,485362.0,661342.0,1635.0,1.92
2023,Office 17,17,1684.0,1666.0,102.0,6.12,53.0,168328.0,230306.0,383.0,1.7
2023,Office 18,18,4622.0,4575.0,82.0,1.79,50.0,172168.0,195456.0,317.0,1.9
2023,Office 19,19,3617.0,3583.0,107.0,2.99,65.0,129213.0,175071.0,268.0,1.37
2023,Office 20,20,3640.0,3581.0,142.0,3.97,89.0,341300.0,422606.0,1054.0,2.04
2023,Office 21,21,522.0,505.0,60.0,11.88,36.0,146215.0,186515.0,257.0,1.69
2023,Office 22,22,2320.0,2268.0,75.0,3.31,47.0,250705.0,270247.0,344.0,1.18
2023,Office 23,23,8474.0,8367.0,230.0,2.75,108.0,424944.0,565108.0,1225.0,1.49
2023,Office 24,24,4500.0,4419.0,213.0,4.82,127.0,275205.0,419004.0,1092.0,2.76
2023,Office 25,25,6827.0,6742.0,199.0,2.95,108.0,402980.0,503479.0,331.0,0.55
2023,Office 26,26,7449.0,7328.0,179.0,2.44,92.0,365632.0,486941.0,775.0,1.35
2023,Office 27,27,4226.0,4133.0,358.0,8.66,196.0,407559.0,568706.0,1961.0,4.13
2023,Office 28,28,6521.0,6381.0,274.0,4.29,147.0,275000.0,422241.0,1231.0,2.92
2023,Office 29,29,2211.0,2163.0,138.0,6.38,66.0,157660.0,246625.0,769.0,3.4
