Year,Regional Veterinary Offices,C03321V04008,DAA01C01,DAA01C02,DAA01C03,DAA01C04,DAA01C05,DAA01C06,DAA01C07,DAA01C08,DAA01C09
2019,Office 16,16,5774.0,5705.0,289.0,5.07,149.0,448046.0,318828.0,969.0,1.24
2019,Office 17,17,3149.0,3123.0,240.0,7.68,139.0,514729.0,418263.0,902.0,1.44
2019,Office 18,18,2892.0,2865.0,129.0,4.5,65.0,78696.0,338096.0,421.0,1.57
2019,Office 19,19,3453.0,3421.0,190.0,5.55,135.0,212686.0,300194.0,700.0,2.07
2019,Office 20,20,5362.0,5295.0,282.0,5.33,151.0,416625.0,493267.0,825.0,2.34
2019,Office 21,21,10109.0,10026.0,442.0,4.41,117.0,452267.0,512582.0,799.0,1.28
2019,Office 22,22,3290.0,3216.0,90.0,2.8,91.0,329044.0,429772.0,452.0,2.44
2019,Office 23,23,851.0,832.0,34.0,4.09,16.0,32716.0,109097.0,254.0,1.94
2019,Office 24,24,3229.0,3156.0,170.0,5.39,40.0,394536.0,479744.0,516.0,1.57
2019,Office 25,25,1311.0,1303.0,63.0,4.83,62.0,63112.0,244346.0,258.0,2.01
2019,Office 26,26,6624.0,6505.0,93.0,1.43,89.0,253964.0,389757.0,362.0,1.78
2019,Office 27,27,9852.0,9670.0,170.0,1.76,92.0,525645.0,513613.0,994.0,1.46
2019,Office 28,28,3235.0,3188.0,189.0,5.93,121.0,245522.0,348596.0,1139.0,1.75
2019,Office 29,29,5126.0,5039.0,146.0,2.9,114.0,239938.0,369873.0,922.0,2.24
2020,Office 1,1,2060.0,2001.0,36.0,1.8,30.0,45872.0,94144.0,162.0,1.08
2020,Office 2,2,6231.0,6138.0,317.0,5.16,99.0,270292.0,726816.0,1280.0,1.73
2020,Office 3,3,3052.0,3029.0,158.0,5.22,49.0,194397.0,350537.0,854.0,6.91
2020,Office 4,4,3648.0,3557.0,126.0,3.54,56.0,271558.0,314391.0,804.0,2.09
2020,Office 5,5,3317.0,3279.0,149.0,4.54,126.0,213683.0,422553.0,490.0,1.79
2020,Office 6,6,5454.0,5324.0,154.0,2.89,91.0,267595.0,229427.0,159.0,1.17
2020,Office 7,7,1419.0,1381.0,68.0,4.92,66.0,62087.0,132400.0,312.0,0.73
2020,Office 8,8,1771.0,1732.0,120.0,6.93,100.0,114345.0,363639.0,358.0,1.93
2020,Office 9,9,2951.0,2930.0,152.0,5.19,85.0,281941.0,310810.0,459.0,2.67
2020,Office 10,10,3402.0,3364.0,63.0,1.87,36.0,54415.0,153432.0,355.0,1.75
2020,Office 11,11,2884.0,2828.0,141.0,4.99,105.0,231467.0,420069.0,1179.0,4.24
2020,Office 12,12,873.0,860.0,135.0,15.7,40.0,78259.0,92812.0,85.0,4.17
2020,Office 13,13,1342.0,1294.0,99.0,7.65,58.0,102542.0,98144.0,931.0,5.49
2020,Office 14,14,3151.0,3009.0,205.0,6.81,105.0,252176.0,391506.0,1414.0,2.22
2020,Office 15,15,3047.0,2983.0,128.0,4.29,101.0,222638.0,223169.0,576.0,1.4
2020,Office 16,16,1183.0,1178.0,56.0,4.75,14.0,19646.0,71321.0,53.0,0.94
2020,Office 17,17,6248.0,6109.0,262.0,4.29,142.0,448191.0,564277.0,1104.0,1.86
2020,Office 18,18,1594.0,1564.0,72.0,4.6,34.0,76000.0,41668.0,31.0,2.0
2020,Office 19,19,3162.0,3079.0,227.0,7.37,77.0,202701.0,252685.0,460.0,1.22
2020,Office 20,20,627.0,617.0,59.0,9.56,14.0,53920.0,53471.0,59.0,1.99
2020,Office 21,21,521.0,504.0,37.0,7.34,30.0,47010.0,233113.0,40.0,2.0
2020,Office 22,22,3155.0,3058.0,150.0,4.91,101.0,425105.0,399721.0,622.0,0.69
2020,Office 23,23,4827.0,4709.0,301.0,6.39,127.0,401633.0,523142.0,1122.0,1.93
2020,Office 24,24,5121.0,5116.0,105.0,2.05,71.0,226731.0,244121.0,31.0,0.9
2020,Office 25,25,2148.0,2122.0,96.0,4.52,116.0,108449.0,88259.0,926.0,5.9
2020,Office 26,26,3017.0,2964.0,86.0,2.9,29.0,253322.0,327085.0,329.0,2.26
2020,Office 27,27,3016.0,2997.0,69.0,2.3,47.0,204473.0,276240.0,263.0,1.45
2020,Office 28,28,3326.0,3264.0,110.0,3.37,65.0,204028.0,179303.0,288.0,1.23
2020,Office 29,29,1150.0,1135.0,17.0,1.5,26.0,76563.0,41222.0,105.0,1.37
2021,Office 1,1,1872.0,1831.0,92.0,5.02,41.0,73411.0,94703.0,585.0,1.32
2021,Office 2,2,3231.0,3170.0,196.0,6.18,127.0,205037.0,340104.0,829.0,2.55
2021,Office 3,3,3053.0,2979.0,269.0,9.03,100.0,399655.0,541354.0,1452.0,1.6
2021,Office 4,4,3366.0,3324.0,189.0,5.69,46.0,384172.0,418757.0,725.0,2.02
2021,Office 5,5,3396.0,3360.0,150.0,4.46,97.0,227400.0,335703.0,381.0,0.89
2021,Office 6,6,3347.0,3234.0,217.0,6.71,84.0,195242.0,294556.0,738.0,1.84
2021,Office 7,7,3362.0,3309.0,281.0,8.49,110.0,189208.0,340742.0,1226.0,2.48
2021,Office 8,8,2794.0,2750.0,132.0,4.8,30.0,127522.0,481808.0,604.0,2.47
2021,Office 9,9,2827.0,2745.0,187.0,6.81,103.0,300811.0,358919.0,1186.0,1.06
2021,Office 10,10,3254.0,3217.0,73.0,2.27,78.0,242495.0,257001.0,436.0,1.82
2021,Office 11,11,9990.0,9835.0,176.0,1.79,46.0,254198.0,276794.0,852.0,0.82
2021,Office 12,12,1685.0,1645.0,90.0,5.47,13.0,105529.0,143468.0,205.0,1.52
2021,Office 13,13,3475.0,3413.0,203.0,5.95,110.0,378888.0,527554.0,1478.0,1.66
2021,Office 14,14,3414.0,3336.0,185.0,5.55,132.0,197500.0,354954.0,1224.0,2.25
2021,Office 15,15,3039.0,2993.0,122.0,4.08,64.0,76183.0,146290.0,421.0,1.91
2021,Office 16,16,3951.0,3887.0,166.0,4.27,76.0,235297.0,421164.0,1074.0,1.55
2021,Office 17,17,6012.0,5897.0,178.0,3.02,133.0,362887.0,537969.0,1097.0,2.19
2021,Office 18,18,1620.0,1611.0,82.0,5.09,27.0,75716.0,97800.0,198.0,4.67
2021,Office 19,19,2469.0,2418.0,108.0,4.47,60.0,276086.0,306871.0,264.0,0.92
2021,Office 20,20,6222.0,6183.0,248.0,4.01,137.0,366894.0,407803.0,730.0,1.53
2021,Office 21,21,2930.0,2869.0,102.0,3.56,49.0,220284.0,262525.0,339.0,2.0
2021,Office 22,22,701.0,666.0,85.0,12.76,34.0,71631.0,89870.0,178.0,1.99
2021,Office 23,23,3469.0,3318.0,127.0,3.83,77.0,107342.0,110271.0,1154.0,0.98
2021,Office 24,24,3981.0,3885.0,273.0,7.03,146.0,219398.0,397734.0,1209.0,1.21
2021,Office 25,25,3137.0,3092.0,201.0,6.5,98.0,426215.0,641328.0,946.0,1.83
2021,Office 26,26,3158.0,3094.0,182.0,5.88,31.0,245078.0,337419.0,630.0,1.71
2021,Office 27,27,5741.0,5660.0,165.0,2.92,118.0,190665.0,404028.0,1028.0,2.24
2021,Office 28,28,3551.0,3511.0,157.0,4.47,124.0,239188.0,358894.0,621.0,1.68
2021,Office 29,29,5498.0,5399.0,295.0,5.46,118.0,460523.0,556367.0,790.0,2.94
2022,Office 1,1,5351.0,5320.0,82.0,1.54,78.0,154221.0,285998.0,272.0,1.6
2022,Office 2,2,2995.0,2797.0,148.0,5.29,121.0,260538.0,319529.0,593.0,2.09
2022,Office 3,3,1267.0,1230.0,143.0,11.63,60.0,247750.0,298148.0,344.0,1.54
2022,Office 4,4,3181.0,3135.0,216.0,6.89,115.0,187458.0,384826.0,611.0,2.29
2022,Office 5,5,6456.0,6345.0,258.0,4.07,144.0,419494.0,624627.0,1170.0,1.82
2022,Office 6,6,3088.0,2995.0,187.0,6.24,124.0,198987.0,289588.0,998.0,1.78
2022,Office 7,7,3066.0,2976.0,166.0,5.58,134.0,197092.0,454031.0,805.0,2.93
2022,Office 8,8,3344.0,3231.0,193.0,5.97,103.0,218762.0,590234.0,634.0,2.0
2022,Office 9,9,1232.0,1227.0,42.0,3.42,46.0,60232.0,109633.0,97.0,1.52
2022,Office 10,10,3446.0,3345.0,185.0,5.53,57.0,229167.0,314020.0,969.0,1.68
2022,Office 11,11,872.0,858.0,74.0,8.62,44.0,38402.0,76830.0,217.0,2.7
2022,Office 12,12,3432.0,3389.0,228.0,6.73,165.0,440169.0,431340.0,969.0,1.62
2022,Office 13,13,7001.0,6799.0,223.0,3.28,108.0,517582.0,565114.0,1459.0,2.33
2022,Office 14,14,2493.0,2457.0,116.0,4.72,105.0,127209.0,587589.0,462.0,1.32
2022,Office 15,15,2714.0,2678.0,138.0,5.15,101.0,228750.0,337117.0,98.0,1.95
2022,Office 16,16,362.0,333.0,51.0,15.32,15.0,55513.0,67575.0,221.0,1.52
2022,Office 17,17,3499.0,3456.0,128.0,3.7,25.0,290168.0,275011.0,155.0,1.69
2022,Office 18,18,2970.0,2927.0,139.0,4.75,76.0,225061.0,425449.0,1074.0,2.22
2022,Office 19,19,3748.0,3656.0,182.0,4.98,121.0,299910.0,421015.0,1128.0,1.69
2022,Office 20,20,5880.0,5800.0,324.0,5.59,126.0,396811.0,634509.0,1483.0,1.79
2022,Office 21,21,5850.0,5566.0,184.0,3.31,68.0,522324.0,452377.0,734.0,1.95
2022,Office 22,22,5869.0,5795.0,203.0,3.5,73.0,239262.0,421749.0,713.0,3.75
2022,Office 23,23,5775.0,5681.0,227.0,4.0,81.0,267862.0,534885.0,880.0,2.22
2022,Office 24,24,5864.0,5773.0,279.0,4.83,148.0,426956.0,378882.0,1566.0,1.98
2022,Office 25,25,2542.0,2505.0,149.0,5.95,74.0,238010.0,283888.0,354.0,1.67
2022,Office 26,26,3443.0,3354.0,193.0,5.75,165.0,397984.0,278716.0,1047.0,3.18
2022,Office 27,27,5822.0,5720.0,214.0,3.74,127.0,282040.0,350106.0,732.0,1.98
2022,Office 28,28,3182.0,3133.0,64.0,2.04,60.0,104953.0,139271.0,553.0,1.75
2022,Office 29,29,1638.0,1584.0,149.0,9.41,34.0,83096.0,81426.0,290.0,1.46
2023,Office 1,1,393.0,368.0,66.0,17.93,34.0,175033.0,287183.0,158.0,1.08
2023,Office 2,2,5596.0,5479.0,184.0,3.36,69.0,238107.0,352783.0,775.0,1.54
2023,Office 3,3,4701.0,4637.0,155.0,3.34,49.0,204529.0,340449.0,403.0,1.21
2023,Office 4,4,2886.0,2829.0,193.0,6.82,74.0,232745.0,336994.0,897.0,1.9
2023,Office 5,5,971.0,966.0,66.0,6.83,36.0,35105.0,81530.0,31.0,1.35
2023,Office 6,6,3075.0,3015.0,108.0,3.58,58.0,221673.0,314431.0,395.0,0.69
2023,Office 7,7,1527.0,1444.0,81.0,5.61,50.0,63177.0,75472.0,268.0,1.2
2023,Office 8,8,2442.0,2426.0,83.0,3.42,75.0,54702.0,325706.0,552.0,8.57
2023,Office 9,9,5927.0,5875.0,129.0,2.2,73.0,217953.0,471083.0,970.0,2.11
2023,Office 10,10,6524.0,6460.0,215.0,3.33,97.0,284137.0,429392.0,751.0,2.11
2023,Office 11,11,1227.0,1205.0,43.0,3.57,48.0,102352.0,248229.0,165.0,2.4
2023,Office 12,12,3086.0,3058.0,157.0,5.13,87.0,204542.0,309848.0,769.0,2.45
2023,Office 13,13,3229.0,3184.0,141.0,4.43,88.0,251245.0,325922.0,198.0,1.05
2023,Office 14,14,3461.0,3427.0,146.0,4.26,133.0,263582.0,399050.0,868.0,1.55
2023,Office 15,15,6766.0,6568.0,204.0,3.11,86.0,465299.0,543809.0,1030.0,2.12
2023,Office 16,16,6345.0,6216.0,312.0,5.02,113.0,525391.0,453339.0,1603.0,1.91
2023,Office 17,17,1857.0,1827.0,84.0,4.6,17.0,97538.0,155367.0,99.0,1.14
2023,Office 18,18,3263.0,3201.0,235.0,7.34,108.0,193180.0,237162.0,889.0,1.7
2023,Office 19,19,3288.0,3267.0,223.0,6.83,89.0,329367.0,350477.0,891.0,1.89
2023,Office 20,20,854.0,851.0,30.0,3.53,10.0,42985.0,47408.0,31.0,2.37
2023,Office 21,21,424.0,325.0,56.0,17.23,34.0,80739.0,62838.0,318.0,2.45
2023,Office 22,22,3124.0,3046.0,122.0,4.01,55.0,303149.0,375325.0,940.0,1.7
2023,Office 23,23,6173.0,6074.0,134.0,2.21,94.0,235669.0,212558.0,487.0,1.41
2023,Office 24,24,2547.0,2525.0,188.0,7.45,47.0,228398.0,180185.0,308.0,1.88
2023,Office 25,25,3563.0,3487.0,329.0,9.44,111.0,232744.0,330253.0,892.0,2.02
2023,Office 26,26,11520.0,11402.0,202.0,1.77,111.0,323598.0,475698.0,1036.0,1.86
2023,Office 27,27,1340.0,1323.0,25.0,1.89,13.0,80440.0,60453.0,123.0,1.66
2023,Office 28,28,754.0,699.0,116.0,16.6,10.0,74787.0,124306.0,105.0,1.1
2023,Office 29,29,1669.0,1656.0,26.0,1.57,55.0,57186.0,91228.0,185.0,2.27
