Year,Regional Veterinary Offices,C03321V04008,DAA01C01,DAA01C02,DAA01C03,DAA01C04,DAA01C05,DAA01C06,DAA01C07,DAA01C08,DAA01C09
2019,Office 16,16,3373.0,3215.0,62.0,1.93,85.0,84102.0,76481.0,1006.0,1.27
2019,Office 17,17,3885.0,3719.0,152.0,4.09,53.0,31457.0,788327.0,31.0,3.02
2019,Office 18,18,3798.0,3783.0,260.0,6.87,133.0,64146.0,375069.0,1369.0,2.17
2019,Office 19,19,3457.0,3219.0,82.0,2.55,66.0,151913.0,186279.0,898.0,2.13
2019,Office 20,20,2706.0,2555.0,40.0,1.57,76.0,29283.0,215067.0,461.0,2.91
2019,Office 21,21,2728.0,2691.0,60.0,2.23,49.0,19646.0,401097.0,1217.0,2.23
2019,Office 22,22,3674.0,3670.0,189.0,5.15,106.0,189575.0,726018.0,396.0,2.02
2019,Office 23,23,3396.0,3195.0,163.0,5.1,123.0,19646.0,319936.0,31.0,2.53
2019,Office 24,24,2369.0,2349.0,151.0,6.43,93.0,517693.0,217567.0,412.0,2.31
2019,Office 25,25,3664.0,3661.0,166.0,4.53,93.0,72187.0,137695.0,31.0,0.55
2019,Office 26,26,4365.0,4345.0,126.0,2.9,101.0,19646.0,137135.0,1098.0,0.29
2019,Office 27,27,338.0,325.0,62.0,19.08,83.0,492097.0,84047.0,135.0,1.6
2019,Office 28,28,2977.0,2807.0,228.0,8.12,53.0,618323.0,350751.0,407.0,1.46
2019,Office 29,29,3252.0,3205.0,138.0,4.31,104.0,113660.0,89400.0,31.0,2.55
2020,Office 1,1,3627.0,3572.0,106.0,2.97,110.0,101572.0,528510.0,598.0,2.31
2020,Office 2,2,4009.0,3994.0,75.0,1.88,30.0,104694.0,535295.0,232.0,5.84
2020,Office 3,3,5490.0,5432.0,81.0,1.49,40.0,72835.0,483507.0,31.0,1.71
2020,Office 4,4,3599.0,3583.0,59.0,1.65,186.0,109894.0,37104.0,517.0,2.14
2020,Office 5,5,1026.0,1023.0,17.0,1.66,23.0,19646.0,173227.0,917.0,0.29
2020,Office 6,6,3981.0,3945.0,102.0,2.59,98.0,19646.0,331409.0,134.0,0.29
2020,Office 7,7,4218.0,4194.0,282.0,6.72,139.0,19646.0,403137.0,197.0,2.99
2020,Office 8,8,2009.0,1970.0,36.0,1.83,175.0,505267.0,154322.0,256.0,6.62
2020,Office 9,9,1136.0,1093.0,46.0,4.21,180.0,136947.0,169252.0,31.0,3.61
2020,Office 10,10,1085.0,800.0,17.0,2.12,80.0,143592.0,218237.0,31.0,5.94
2020,Office 11,11,2113.0,2066.0,172.0,8.33,71.0,56166.0,698111.0,1661.0,2.12
2020,Office 12,12,2041.0,2026.0,78.0,3.85,82.0,19646.0,424560.0,1343.0,2.02
2020,Office 13,13,7402.0,7386.0,142.0,1.92,198.0,19646.0,963779.0,252.0,3.44
2020,Office 14,14,1847.0,1839.0,152.0,8.27,72.0,247590.0,53941.0,1350.0,2.41
2020,Office 15,15,1936.0,1881.0,95.0,5.05,157.0,19646.0,478123.0,1152.0,0.88
2020,Office 16,16,2445.0,2369.0,184.0,7.77,89.0,114102.0,287404.0,149.0,2.0
2020,Office 17,17,5821.0,5809.0,106.0,1.82,161.0,262866.0,206188.0,2366.0,2.37
2020,Office 18,18,3720.0,3716.0,110.0,2.96,162.0,19646.0,109997.0,402.0,4.67
2020,Office 19,19,1880.0,1877.0,101.0,5.38,146.0,258956.0,441322.0,31.0,1.75
2020,Office 20,20,839.0,799.0,52.0,6.51,126.0,243031.0,288628.0,293.0,3.04
2020,Office 21,21,3938.0,3925.0,267.0,6.8,98.0,73724.0,787417.0,663.0,1.73
2020,Office 22,22,3387.0,3364.0,271.0,8.06,104.0,19646.0,918396.0,89.0,2.22
2020,Office 23,23,3650.0,3606.0,145.0,4.02,162.0,37297.0,963779.0,584.0,1.9
2020,Office 24,24,2677.0,2661.0,117.0,4.4,17.0,19646.0,192394.0,36.0,3.08
2020,Office 25,25,5445.0,5379.0,76.0,1.41,67.0,618323.0,259295.0,496.0,2.57
2020,Office 26,26,3703.0,3700.0,182.0,4.92,128.0,87525.0,80336.0,213.0,0.29
2020,Office 27,27,2140.0,2084.0,218.0,10.46,126.0,352183.0,963779.0,905.0,2.06
2020,Office 28,28,4282.0,4271.0,281.0,6.58,175.0,19646.0,366271.0,482.0,0.68
2020,Office 29,29,1125.0,1059.0,166.0,15.68,71.0,67983.0,212599.0,1427.0,1.85
2021,Office 1,1,3292.0,3265.0,215.0,6.58,227.0,108021.0,139508.0,31.0,2.52
2021,Office 2,2,6236.0,6214.0,466.0,7.5,21.0,19646.0,188247.0,31.0,2.34
2021,Office 3,3,4106.0,4103.0,197.0,4.8,63.0,70067.0,98191.0,1933.0,2.31
2021,Office 4,4,4700.0,4567.0,213.0,4.66,14.0,19646.0,128303.0,176.0,1.44
2021,Office 5,5,2866.0,2793.0,89.0,3.19,75.0,19646.0,102128.0,122.0,1.12
2021,Office 6,6,3995.0,3976.0,272.0,6.84,195.0,60647.0,361612.0,1526.0,0.29
2021,Office 7,7,393.0,325.0,23.0,7.08,137.0,19646.0,130983.0,898.0,1.1
2021,Office 8,8,4113.0,4009.0,275.0,6.86,195.0,147679.0,696333.0,1179.0,0.88
2021,Office 9,9,3688.0,3642.0,119.0,3.27,46.0,30476.0,246088.0,440.0,1.77
2021,Office 10,10,6976.0,6958.0,355.0,5.1,124.0,65681.0,523310.0,252.0,3.82
2021,Office 11,11,5006.0,4976.0,448.0,9.0,80.0,274378.0,429830.0,31.0,2.6
2021,Office 12,12,2755.0,2739.0,86.0,3.14,156.0,75127.0,112292.0,31.0,5.31
2021,Office 13,13,2706.0,2694.0,108.0,4.01,10.0,117070.0,26538.0,31.0,0.29
2021,Office 14,14,2780.0,2678.0,198.0,7.39,222.0,271976.0,382156.0,1799.0,2.64
2021,Office 15,15,340.0,325.0,35.0,10.77,66.0,19646.0,31661.0,554.0,2.35
2021,Office 16,16,3467.0,3426.0,53.0,1.55,92.0,19646.0,423896.0,31.0,4.4
2021,Office 17,17,4254.0,4221.0,84.0,1.99,166.0,29209.0,552370.0,31.0,1.11
2021,Office 18,18,3161.0,3120.0,51.0,1.63,138.0,19646.0,667446.0,31.0,3.75
2021,Office 19,19,2980.0,2971.0,92.0,3.1,52.0,489348.0,377537.0,31.0,2.07
2021,Office 20,20,11670.0,11639.0,475.0,4.08,188.0,280458.0,274239.0,1133.0,1.02
2021,Office 21,21,2252.0,2233.0,136.0,6.09,82.0,32313.0,24987.0,31.0,0.99
2021,Office 22,22,1722.0,1708.0,190.0,11.12,82.0,19646.0,130926.0,140.0,3.47
2021,Office 23,23,3467.0,3435.0,56.0,1.63,241.0,19646.0,307007.0,1451.0,1.91
2021,Office 24,24,3425.0,3393.0,142.0,4.19,231.0,19646.0,725317.0,729.0,1.48
2021,Office 25,25,901.0,880.0,17.0,1.93,63.0,19646.0,561757.0,31.0,3.16
2021,Office 26,26,3719.0,3699.0,62.0,1.68,131.0,146959.0,287772.0,31.0,1.05
2021,Office 27,27,4616.0,4613.0,83.0,1.8,25.0,19646.0,409261.0,336.0,1.34
2021,Office 28,28,1128.0,1086.0,152.0,14.0,82.0,19646.0,223005.0,123.0,0.51
2021,Office 29,29,3452.0,3427.0,121.0,3.53,216.0,55258.0,325192.0,663.0,1.05
2022,Office 1,1,2963.0,2919.0,83.0,2.84,169.0,458480.0,138626.0,768.0,2.81
2022,Office 2,2,973.0,773.0,22.0,2.85,71.0,107141.0,327049.0,427.0,3.5
2022,Office 3,3,3721.0,3436.0,148.0,4.31,77.0,50449.0,275491.0,31.0,6.21
2022,Office 4,4,2095.0,2012.0,178.0,8.85,187.0,139986.0,417841.0,2108.0,2.76
2022,Office 5,5,3796.0,3764.0,219.0,5.82,149.0,158537.0,477352.0,1232.0,1.33
2022,Office 6,6,3149.0,3146.0,250.0,7.95,51.0,155714.0,101310.0,73.0,0.43
2022,Office 7,7,766.0,763.0,130.0,17.04,67.0,19646.0,225924.0,31.0,1.6
2022,Office 8,8,3232.0,3212.0,337.0,10.49,206.0,97079.0,241135.0,605.0,1.17
2022,Office 9,9,2678.0,2609.0,37.0,1.42,10.0,312445.0,115392.0,31.0,5.49
2022,Office 10,10,3859.0,3831.0,269.0,7.02,208.0,199393.0,401909.0,862.0,0.86
2022,Office 11,11,3712.0,3628.0,87.0,2.4,205.0,430921.0,330642.0,1958.0,1.0
2022,Office 12,12,1261.0,1216.0,17.0,1.4,87.0,145212.0,130645.0,582.0,3.17
2022,Office 13,13,360.0,325.0,17.0,5.23,69.0,19646.0,510805.0,925.0,3.09
2022,Office 14,14,1117.0,1067.0,148.0,13.87,114.0,19646.0,533854.0,793.0,2.23
2022,Office 15,15,3795.0,3752.0,163.0,4.34,275.0,176543.0,211754.0,173.0,5.85
2022,Office 16,16,4462.0,4451.0,279.0,6.27,99.0,19646.0,448037.0,609.0,9.64
2022,Office 17,17,1003.0,829.0,143.0,17.25,118.0,337466.0,152865.0,1192.0,7.16
2022,Office 18,18,2848.0,2835.0,95.0,3.35,110.0,106825.0,24987.0,101.0,2.11
2022,Office 19,19,3106.0,3103.0,157.0,5.06,136.0,42466.0,218385.0,648.0,2.16
2022,Office 20,20,3130.0,3111.0,211.0,6.78,31.0,618323.0,243306.0,331.0,1.36
2022,Office 21,21,4091.0,4058.0,354.0,8.72,184.0,101101.0,534494.0,763.0,1.56
2022,Office 22,22,4141.0,4095.0,290.0,7.08,81.0,19646.0,339386.0,1092.0,0.7
2022,Office 23,23,11155.0,11113.0,218.0,1.96,76.0,19646.0,342453.0,1313.0,1.41
2022,Office 24,24,3566.0,3500.0,89.0,2.54,89.0,96405.0,445654.0,76.0,2.13
2022,Office 25,25,2830.0,2756.0,134.0,4.86,129.0,62593.0,126686.0,63.0,3.56
2022,Office 26,26,4611.0,4589.0,133.0,2.9,98.0,237876.0,424008.0,634.0,0.29
2022,Office 27,27,11674.0,11639.0,253.0,2.17,204.0,19646.0,378375.0,1010.0,5.44
2022,Office 28,28,343.0,325.0,17.0,5.23,81.0,19646.0,364140.0,337.0,1.09
2022,Office 29,29,3190.0,3149.0,154.0,4.89,196.0,22550.0,508528.0,106.0,5.48
2023,Office 1,1,1491.0,1470.0,177.0,12.04,183.0,454213.0,517210.0,175.0,3.63
2023,Office 2,2,2658.0,2637.0,316.0,11.98,69.0,52296.0,243168.0,31.0,0.87
2023,Office 3,3,2626.0,2351.0,197.0,8.38,72.0,196536.0,420725.0,261.0,2.96
2023,Office 4,4,4294.0,4278.0,126.0,2.95,132.0,19646.0,414536.0,31.0,2.57
2023,Office 5,5,4383.0,4345.0,133.0,3.06,222.0,19646.0,347502.0,1167.0,1.3
2023,Office 6,6,2478.0,2438.0,239.0,9.8,83.0,19646.0,129656.0,31.0,1.9
2023,Office 7,7,3481.0,3401.0,159.0,4.68,200.0,190881.0,136230.0,1823.0,0.29
2023,Office 8,8,2775.0,2727.0,210.0,7.7,107.0,177184.0,384848.0,1615.0,1.27
2023,Office 9,9,2733.0,2497.0,56.0,2.24,149.0,146391.0,343306.0,31.0,1.1
2023,Office 10,10,5097.0,5048.0,88.0,1.74,71.0,19646.0,196339.0,394.0,1.58
2023,Office 11,11,3278.0,3263.0,105.0,3.22,231.0,182977.0,321786.0,31.0,1.6
2023,Office 12,12,7598.0,7582.0,350.0,4.62,197.0,19646.0,311671.0,1847.0,2.91
2023,Office 13,13,5574.0,5555.0,475.0,8.55,178.0,264941.0,309551.0,204.0,1.61
2023,Office 14,14,3704.0,3689.0,70.0,1.9,275.0,67286.0,343544.0,846.0,1.92
2023,Office 15,15,3788.0,3767.0,132.0,3.5,98.0,104806.0,307561.0,689.0,1.23
2023,Office 16,16,3440.0,3399.0,61.0,1.79,45.0,19646.0,24987.0,740.0,1.2
2023,Office 17,17,2492.0,2311.0,190.0,8.22,189.0,174084.0,120060.0,1326.0,1.68
2023,Office 18,18,3643.0,3609.0,178.0,4.93,121.0,93802.0,107128.0,1363.0,1.06
2023,Office 19,19,4934.0,4876.0,150.0,3.08,47.0,158461.0,786981.0,248.0,1.51
2023,Office 20,20,4224.0,4166.0,176.0,4.22,111.0,208470.0,675387.0,340.0,6.52
2023,Office 21,21,3664.0,3648.0,277.0,7.59,107.0,245337.0,337027.0,1120.0,0.79
2023,Office 22,22,2832.0,2813.0,160.0,5.69,275.0,136568.0,664857.0,672.0,1.33
2023,Office 23,23,3167.0,3134.0,165.0,5.26,121.0,149151.0,452308.0,403.0,1.56
2023,Office 24,24,2473.0,2451.0,132.0,5.39,78.0,171618.0,189398.0,1613.0,1.53
2023,Office 25,25,3666.0,3654.0,226.0,6.19,123.0,185789.0,345959.0,644.0,2.61
2023,Office 26,26,2105.0,2076.0,105.0,5.06,123.0,68442.0,245062.0,106.0,3.81
2023,Office 27,27,3005.0,3002.0,61.0,2.03,126.0,202106.0,232056.0,31.0,0.94
2023,Office 28,28,3464.0,3450.0,410.0,11.88,102.0,127029.0,209120.0,224.0,2.49
2023,Office 29,29,11684.0,11639.0,220.0,1.89,115.0,359979.0,487436.0,1320.0,0.91
